,MC_frame,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Chen,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Trnka,XLs_satif
4440,4440.0,0.25,0.25,0.896551724137931
4441,4441.0,0.25,0.25,0.8735632183908046
4442,4442.0,0.25,0.25,0.8812260536398467
4443,4443.0,0.25,0.25,0.89272030651341
4444,4444.0,0.25,0.25,0.8888888888888888
4445,4445.0,0.25,0.25,0.89272030651341
4446,4446.0,0.25,0.25,0.89272030651341
4447,4447.0,0.25,0.25,0.9042145593869731
4448,4448.0,0.25,0.25,0.89272030651341
4449,4449.0,0.25,0.25,0.9003831417624522
4450,4450.0,0.25,0.25,0.9003831417624522
4451,4451.0,0.25,0.25,0.89272030651341
4452,4452.0,0.25,0.25,0.896551724137931
4453,4453.0,0.25,0.25,0.8888888888888888
4454,4454.0,0.25,0.25,0.9042145593869731
4455,4455.0,0.25,0.25,0.89272030651341
4456,4456.0,0.25,0.25,0.9042145593869731
4457,4457.0,0.25,0.25,0.9118773946360154
4458,4458.0,0.25,0.25,0.9080459770114943
4459,4459.0,0.25,0.25,0.9118773946360154
4460,4460.0,0.25,0.25,0.9042145593869731
4461,4461.0,0.25,0.25,0.9080459770114943
4462,4462.0,0.25,0.25,0.9080459770114943
4463,4463.0,0.25,0.25,0.89272030651341
4464,4464.0,0.25,0.25,0.8888888888888888
4465,4465.0,0.25,0.25,0.89272030651341
4466,4466.0,0.25,0.25,0.896551724137931
4467,4467.0,0.25,0.25,0.9042145593869731
4468,4468.0,0.25,0.25,0.9003831417624522
4469,4469.0,0.25,0.25,0.9003831417624522
4470,4470.0,0.25,0.25,0.9003831417624522
4471,4471.0,0.25,0.25,0.896551724137931
4472,4472.0,0.25,0.25,0.9003831417624522
4473,4473.0,0.25,0.25,0.8850574712643678
4474,4474.0,0.25,0.25,0.8888888888888888
4475,4475.0,0.25,0.25,0.8773946360153256
4476,4476.0,0.25,0.25,0.8659003831417624
4477,4477.0,0.25,0.25,0.8735632183908046
4478,4478.0,0.25,0.25,0.8735632183908046
4479,4479.0,0.25,0.25,0.8850574712643678
4480,4480.0,0.25,0.25,0.8735632183908046
4481,4481.0,0.25,0.25,0.8812260536398467
4482,4482.0,0.25,0.25,0.8735632183908046
4483,4483.0,0.25,0.25,0.8697318007662835
4484,4484.0,0.25,0.25,0.8659003831417624
4485,4485.0,0.25,0.25,0.8697318007662835
4486,4486.0,0.25,0.25,0.8735632183908046
4487,4487.0,0.25,0.25,0.8850574712643678
4488,4488.0,0.25,0.25,0.8697318007662835
4489,4489.0,0.25,0.25,0.8659003831417624
4490,4490.0,0.25,0.25,0.8697318007662835
4491,4491.0,0.25,0.25,0.8697318007662835
4492,4492.0,0.25,0.25,0.8659003831417624
4493,4493.0,0.25,0.25,0.8773946360153256
4494,4494.0,0.25,0.25,0.8735632183908046
4495,4495.0,0.25,0.25,0.8697318007662835
4496,4496.0,0.25,0.25,0.8735632183908046
4497,4497.0,0.25,0.25,0.8697318007662835
4498,4498.0,0.25,0.25,0.8735632183908046
4499,4499.0,0.25,0.25,0.8735632183908046
4500,4500.0,0.25,0.25,0.8697318007662835
4501,4501.0,0.25,0.25,0.8850574712643678
4502,4502.0,0.25,0.25,0.8735632183908046
4503,4503.0,0.25,0.25,0.8697318007662835
4504,4504.0,0.25,0.25,0.8735632183908046
4505,4505.0,0.25,0.25,0.8773946360153256
4506,4506.0,0.25,0.25,0.8773946360153256
4507,4507.0,0.25,0.25,0.8735632183908046
4508,4508.0,0.25,0.25,0.8697318007662835
4509,4509.0,0.25,0.25,0.8620689655172413
4510,4510.0,0.25,0.25,0.8735632183908046
4511,4511.0,0.25,0.25,0.8582375478927203
4512,4512.0,0.25,0.25,0.8697318007662835
4513,4513.0,0.25,0.25,0.8659003831417624
4514,4514.0,0.25,0.25,0.8735632183908046
4515,4515.0,0.25,0.25,0.8620689655172413
4516,4516.0,0.25,0.25,0.8697318007662835
4517,4517.0,0.25,0.25,0.8812260536398467
4518,4518.0,0.25,0.25,0.8735632183908046
4519,4519.0,0.25,0.25,0.8735632183908046
4520,4520.0,0.25,0.25,0.8697318007662835
4521,4521.0,0.25,0.25,0.8812260536398467
4522,4522.0,0.25,0.25,0.8812260536398467
4523,4523.0,0.25,0.25,0.8659003831417624
4524,4524.0,0.25,0.25,0.8620689655172413
4525,4525.0,0.25,0.25,0.8659003831417624
4526,4526.0,0.25,0.25,0.8735632183908046
4527,4527.0,0.25,0.25,0.8620689655172413
4528,4528.0,0.25,0.25,0.8697318007662835
4529,4529.0,0.25,0.25,0.8697318007662835
4530,4530.0,0.25,0.25,0.8812260536398467
4531,4531.0,0.25,0.25,0.8773946360153256
4532,4532.0,0.25,0.25,0.8659003831417624
4533,4533.0,0.25,0.25,0.8697318007662835
4534,4534.0,0.25,0.25,0.8659003831417624
4535,4535.0,0.25,0.25,0.8735632183908046
4536,4536.0,0.25,0.25,0.8620689655172413
4537,4537.0,0.25,0.25,0.8812260536398467
4538,4538.0,0.25,0.25,0.8773946360153256
4539,4539.0,0.25,0.25,0.8888888888888888
4540,4540.0,0.25,0.25,0.8735632183908046
4541,4541.0,0.25,0.25,0.8812260536398467
4542,4542.0,0.25,0.25,0.8888888888888888
4543,4543.0,0.25,0.25,0.8697318007662835
4544,4544.0,0.25,0.25,0.8773946360153256
4545,4545.0,0.25,0.25,0.8773946360153256
4546,4546.0,0.25,0.25,0.8773946360153256
4547,4547.0,0.25,0.25,0.8888888888888888
4548,4548.0,0.25,0.25,0.896551724137931
4549,4549.0,0.25,0.25,0.8773946360153256
4550,4550.0,0.25,0.25,0.8888888888888888
4551,4551.0,0.25,0.25,0.8735632183908046
4552,4552.0,0.25,0.25,0.8773946360153256
4553,4553.0,0.25,0.25,0.8697318007662835
4554,4554.0,0.25,0.25,0.8620689655172413
4555,4555.0,0.25,0.25,0.8735632183908046
4556,4556.0,0.25,0.25,0.8697318007662835
4557,4557.0,0.25,0.25,0.8659003831417624
4558,4558.0,0.25,0.25,0.8697318007662835
4559,4559.0,0.25,0.25,0.8735632183908046
4560,4560.0,0.25,0.25,0.8697318007662835
4561,4561.0,0.25,0.25,0.8620689655172413
4562,4562.0,0.25,0.25,0.8735632183908046
4563,4563.0,0.25,0.25,0.8697318007662835
4564,4564.0,0.25,0.25,0.8659003831417624
4565,4565.0,0.25,0.25,0.8620689655172413
4566,4566.0,0.25,0.25,0.8735632183908046
4567,4567.0,0.25,0.25,0.8773946360153256
4568,4568.0,0.25,0.25,0.8735632183908046
4569,4569.0,0.25,0.25,0.8697318007662835
4570,4570.0,0.25,0.25,0.8735632183908046
4571,4571.0,0.25,0.25,0.8735632183908046
4572,4572.0,0.25,0.25,0.8735632183908046
4573,4573.0,0.25,0.25,0.8735632183908046
4574,4574.0,0.25,0.25,0.8735632183908046
4575,4575.0,0.25,0.25,0.8812260536398467
4576,4576.0,0.25,0.25,0.8850574712643678
4577,4577.0,0.25,0.25,0.8850574712643678
4578,4578.0,0.25,0.25,0.8773946360153256
4579,4579.0,0.25,0.25,0.8812260536398467
4580,4580.0,0.25,0.25,0.8850574712643678
4581,4581.0,0.25,0.25,0.8812260536398467
4582,4582.0,0.25,0.25,0.8735632183908046
4583,4583.0,0.25,0.25,0.8735632183908046
4584,4584.0,0.25,0.25,0.8812260536398467
4585,4585.0,0.25,0.25,0.8735632183908046
4586,4586.0,0.25,0.25,0.8773946360153256
4587,4587.0,0.25,0.25,0.8812260536398467
4588,4588.0,0.25,0.25,0.8812260536398467
4589,4589.0,0.25,0.25,0.8812260536398467
4590,4590.0,0.25,0.25,0.8697318007662835
4591,4591.0,0.25,0.25,0.8773946360153256
4592,4592.0,0.25,0.25,0.8812260536398467
4593,4593.0,0.25,0.25,0.8773946360153256
4594,4594.0,0.25,0.25,0.8773946360153256
4595,4595.0,0.25,0.25,0.8850574712643678
4596,4596.0,0.25,0.25,0.8850574712643678
4597,4597.0,0.25,0.25,0.8812260536398467
4598,4598.0,0.25,0.25,0.8850574712643678
4599,4599.0,0.25,0.25,0.8812260536398467
4600,4600.0,0.25,0.25,0.8850574712643678
4601,4601.0,0.25,0.25,0.8697318007662835
4602,4602.0,0.25,0.25,0.8620689655172413
4603,4603.0,0.25,0.25,0.8735632183908046
4604,4604.0,0.25,0.25,0.8812260536398467
4605,4605.0,0.25,0.25,0.8659003831417624
4606,4606.0,0.25,0.25,0.8659003831417624
4607,4607.0,0.25,0.25,0.8505747126436781
4608,4608.0,0.25,0.25,0.8467432950191571
4609,4609.0,0.25,0.25,0.8544061302681992
4610,4610.0,0.25,0.25,0.8773946360153256
4611,4611.0,0.25,0.25,0.8659003831417624
4612,4612.0,0.25,0.25,0.8812260536398467
4613,4613.0,0.25,0.25,0.8697318007662835
4614,4614.0,0.25,0.25,0.8505747126436781
4615,4615.0,0.25,0.25,0.8544061302681992
4616,4616.0,0.25,0.25,0.8735632183908046
4617,4617.0,0.25,0.25,0.8544061302681992
4618,4618.0,0.25,0.25,0.8697318007662835
4619,4619.0,0.25,0.25,0.8697318007662835
4620,4620.0,0.25,0.25,0.8735632183908046
4621,4621.0,0.25,0.25,0.8773946360153256
4622,4622.0,0.25,0.25,0.8697318007662835
4623,4623.0,0.25,0.25,0.8505747126436781
4624,4624.0,0.25,0.25,0.8659003831417624
4625,4625.0,0.25,0.25,0.8620689655172413
4626,4626.0,0.25,0.25,0.8620689655172413
4627,4627.0,0.25,0.25,0.9003831417624522
4628,4628.0,0.25,0.25,0.8850574712643678
4629,4629.0,0.25,0.25,0.8850574712643678
4630,4630.0,0.25,0.25,0.8697318007662835
4631,4631.0,0.25,0.25,0.8735632183908046
4632,4632.0,0.25,0.25,0.8888888888888888
4633,4633.0,0.25,0.25,0.8659003831417624
4634,4634.0,0.25,0.25,0.8812260536398467
4635,4635.0,0.25,0.25,0.9003831417624522
4636,4636.0,0.25,0.25,0.8850574712643678
4637,4637.0,0.25,0.25,0.9042145593869731
4638,4638.0,0.25,0.25,0.9003831417624522
4639,4639.0,0.25,0.25,0.8773946360153256
4640,4640.0,0.25,0.25,0.9042145593869731
4641,4641.0,0.25,0.25,0.8850574712643678
4642,4642.0,0.25,0.25,0.8812260536398467
4643,4643.0,0.25,0.25,0.8735632183908046
4644,4644.0,0.25,0.25,0.8888888888888888
4645,4645.0,0.25,0.25,0.8620689655172413
4646,4646.0,0.25,0.25,0.8773946360153256
4647,4647.0,0.25,0.25,0.8888888888888888
4648,4648.0,0.25,0.25,0.89272030651341
4649,4649.0,0.25,0.25,0.89272030651341
4650,4650.0,0.25,0.25,0.896551724137931
4651,4651.0,0.25,0.25,0.89272030651341
4652,4652.0,0.25,0.25,0.89272030651341
4653,4653.0,0.25,0.25,0.8773946360153256
4654,4654.0,0.25,0.25,0.8735632183908046
4655,4655.0,0.25,0.25,0.8735632183908046
4656,4656.0,0.25,0.25,0.8735632183908046
4657,4657.0,0.25,0.25,0.8812260536398467
4658,4658.0,0.25,0.25,0.8850574712643678
4659,4659.0,0.25,0.25,0.8773946360153256
4660,4660.0,0.25,0.25,0.8697318007662835
4661,4661.0,0.25,0.25,0.8659003831417624
4662,4662.0,0.25,0.25,0.8697318007662835
4663,4663.0,0.25,0.25,0.8850574712643678
4664,4664.0,0.25,0.25,0.8812260536398467
4665,4665.0,0.25,0.25,0.8888888888888888
4666,4666.0,0.25,0.25,0.8812260536398467
4667,4667.0,0.25,0.25,0.8850574712643678
4668,4668.0,0.25,0.25,0.8735632183908046
4669,4669.0,0.25,0.25,0.8659003831417624
4670,4670.0,0.25,0.25,0.8659003831417624
4671,4671.0,0.25,0.25,0.8773946360153256
4672,4672.0,0.25,0.25,0.8697318007662835
4673,4673.0,0.25,0.25,0.8735632183908046
4674,4674.0,0.25,0.25,0.8735632183908046
4675,4675.0,0.25,0.25,0.8697318007662835
4676,4676.0,0.25,0.25,0.89272030651341
4677,4677.0,0.25,0.25,0.8659003831417624
4678,4678.0,0.25,0.25,0.8812260536398467
4679,4679.0,0.25,0.25,0.8659003831417624
4680,4680.0,0.25,0.25,0.8773946360153256
4681,4681.0,0.25,0.25,0.8850574712643678
4682,4682.0,0.25,0.25,0.8850574712643678
4683,4683.0,0.25,0.25,0.89272030651341
4684,4684.0,0.25,0.25,0.89272030651341
4685,4685.0,0.25,0.25,0.896551724137931
4686,4686.0,0.25,0.25,0.9003831417624522
4687,4687.0,0.25,0.25,0.8888888888888888
4688,4688.0,0.25,0.25,0.8888888888888888
4689,4689.0,0.25,0.25,0.8850574712643678
4690,4690.0,0.25,0.25,0.8850574712643678
4691,4691.0,0.25,0.25,0.89272030651341
4692,4692.0,0.25,0.25,0.8812260536398467
4693,4693.0,0.25,0.25,0.8812260536398467
4694,4694.0,0.25,0.25,0.8850574712643678
4695,4695.0,0.25,0.25,0.8812260536398467
4696,4696.0,0.25,0.25,0.8850574712643678
4697,4697.0,0.25,0.25,0.8812260536398467
4698,4698.0,0.25,0.25,0.8697318007662835
4699,4699.0,0.25,0.25,0.8773946360153256
4700,4700.0,0.25,0.25,0.8697318007662835
4701,4701.0,0.25,0.25,0.8812260536398467
4702,4702.0,0.25,0.25,0.8812260536398467
4703,4703.0,0.25,0.25,0.8812260536398467
4704,4704.0,0.25,0.25,0.89272030651341
4705,4705.0,0.25,0.25,0.8773946360153256
4706,4706.0,0.25,0.25,0.8850574712643678
4707,4707.0,0.25,0.25,0.8888888888888888
4708,4708.0,0.25,0.25,0.896551724137931
4709,4709.0,0.25,0.25,0.89272030651341
4710,4710.0,0.25,0.25,0.89272030651341
4711,4711.0,0.25,0.25,0.8850574712643678
4712,4712.0,0.25,0.25,0.8850574712643678
4713,4713.0,0.25,0.25,0.8850574712643678
4714,4714.0,0.25,0.25,0.8773946360153256
4715,4715.0,0.25,0.25,0.8850574712643678
4716,4716.0,0.25,0.25,0.8812260536398467
4717,4717.0,0.25,0.25,0.8888888888888888
4718,4718.0,0.25,0.25,0.8888888888888888
4719,4719.0,0.25,0.25,0.8850574712643678
4720,4720.0,0.25,0.25,0.8735632183908046
4721,4721.0,0.25,0.25,0.8888888888888888
4722,4722.0,0.25,0.25,0.9003831417624522
4723,4723.0,0.25,0.25,0.89272030651341
4724,4724.0,0.25,0.25,0.89272030651341
4725,4725.0,0.25,0.25,0.8888888888888888
4726,4726.0,0.25,0.25,0.8888888888888888
4727,4727.0,0.25,0.25,0.8735632183908046
4728,4728.0,0.25,0.25,0.8659003831417624
4729,4729.0,0.25,0.25,0.8888888888888888
4730,4730.0,0.25,0.25,0.8812260536398467
4731,4731.0,0.25,0.25,0.8888888888888888
4732,4732.0,0.25,0.25,0.8812260536398467
4733,4733.0,0.25,0.25,0.8735632183908046
4734,4734.0,0.25,0.25,0.8620689655172413
4735,4735.0,0.25,0.25,0.8697318007662835
4736,4736.0,0.25,0.25,0.8735632183908046
4737,4737.0,0.25,0.25,0.8697318007662835
4738,4738.0,0.25,0.25,0.8735632183908046
4739,4739.0,0.25,0.25,0.8659003831417624
4740,4740.0,0.25,0.25,0.8659003831417624
4741,4741.0,0.25,0.25,0.8620689655172413
4742,4742.0,0.25,0.25,0.8620689655172413
4743,4743.0,0.25,0.25,0.8582375478927203
4744,4744.0,0.25,0.25,0.8620689655172413
4745,4745.0,0.25,0.25,0.8620689655172413
4746,4746.0,0.25,0.25,0.8582375478927203
4747,4747.0,0.25,0.25,0.8659003831417624
4748,4748.0,0.25,0.25,0.8697318007662835
4749,4749.0,0.25,0.25,0.8697318007662835
4750,4750.0,0.25,0.25,0.8582375478927203
4751,4751.0,0.25,0.25,0.8620689655172413
4752,4752.0,0.25,0.25,0.8697318007662835
4753,4753.0,0.25,0.25,0.8659003831417624
4754,4754.0,0.25,0.25,0.8467432950191571
4755,4755.0,0.25,0.25,0.8620689655172413
4756,4756.0,0.25,0.25,0.8659003831417624
4757,4757.0,0.25,0.25,0.8659003831417624
4758,4758.0,0.25,0.25,0.8659003831417624
4759,4759.0,0.25,0.25,0.8620689655172413
4760,4760.0,0.25,0.25,0.8620689655172413
4761,4761.0,0.25,0.25,0.8659003831417624
4762,4762.0,0.25,0.25,0.8659003831417624
4763,4763.0,0.25,0.25,0.8620689655172413
4764,4764.0,0.25,0.25,0.8735632183908046
4765,4765.0,0.25,0.25,0.8582375478927203
4766,4766.0,0.25,0.25,0.8659003831417624
4767,4767.0,0.25,0.25,0.8697318007662835
4768,4768.0,0.25,0.25,0.8697318007662835
4769,4769.0,0.25,0.25,0.8582375478927203
4770,4770.0,0.25,0.25,0.8659003831417624
4771,4771.0,0.25,0.25,0.8735632183908046
4772,4772.0,0.25,0.25,0.8659003831417624
4773,4773.0,0.25,0.25,0.8659003831417624
4774,4774.0,0.25,0.25,0.8697318007662835
4775,4775.0,0.25,0.25,0.8659003831417624
4776,4776.0,0.25,0.25,0.8697318007662835
4777,4777.0,0.25,0.25,0.8773946360153256
4778,4778.0,0.25,0.25,0.8697318007662835
4779,4779.0,0.25,0.25,0.8659003831417624
4780,4780.0,0.25,0.25,0.8582375478927203
4781,4781.0,0.25,0.25,0.8697318007662835
4782,4782.0,0.25,0.25,0.8659003831417624
4783,4783.0,0.25,0.25,0.8773946360153256
4784,4784.0,0.25,0.25,0.8659003831417624
4785,4785.0,0.25,0.25,0.8697318007662835
4786,4786.0,0.25,0.25,0.8850574712643678
4787,4787.0,0.25,0.25,0.8697318007662835
4788,4788.0,0.25,0.25,0.8735632183908046
4789,4789.0,0.25,0.25,0.8697318007662835
4790,4790.0,0.25,0.25,0.8620689655172413
4791,4791.0,0.25,0.25,0.8620689655172413
4792,4792.0,0.25,0.25,0.8505747126436781
4793,4793.0,0.25,0.25,0.8697318007662835
4794,4794.0,0.25,0.25,0.8659003831417624
4795,4795.0,0.25,0.25,0.8620689655172413
4796,4796.0,0.25,0.25,0.8659003831417624
4797,4797.0,0.25,0.25,0.8697318007662835
4798,4798.0,0.25,0.25,0.8697318007662835
4799,4799.0,0.25,0.25,0.8659003831417624
4800,4800.0,0.25,0.25,0.8697318007662835
4801,4801.0,0.25,0.25,0.8697318007662835
4802,4802.0,0.25,0.25,0.8697318007662835
4803,4803.0,0.25,0.25,0.8659003831417624
4804,4804.0,0.25,0.25,0.8620689655172413
4805,4805.0,0.25,0.25,0.8812260536398467
4806,4806.0,0.25,0.25,0.8620689655172413
4807,4807.0,0.25,0.25,0.8697318007662835
4808,4808.0,0.25,0.25,0.8582375478927203
4809,4809.0,0.25,0.25,0.8850574712643678
4810,4810.0,0.25,0.25,0.8850574712643678
4811,4811.0,0.25,0.25,0.8735632183908046
4812,4812.0,0.25,0.25,0.8659003831417624
4813,4813.0,0.25,0.25,0.89272030651341
4814,4814.0,0.25,0.25,0.8812260536398467
4815,4815.0,0.25,0.25,0.8697318007662835
4816,4816.0,0.25,0.25,0.8620689655172413
4817,4817.0,0.25,0.25,0.8697318007662835
4818,4818.0,0.25,0.25,0.8773946360153256
4819,4819.0,0.25,0.25,0.8659003831417624
4820,4820.0,0.25,0.25,0.8620689655172413
4821,4821.0,0.25,0.25,0.8582375478927203
4822,4822.0,0.25,0.25,0.8620689655172413
4823,4823.0,0.25,0.25,0.8659003831417624
4824,4824.0,0.25,0.25,0.8659003831417624
4825,4825.0,0.25,0.25,0.8659003831417624
4826,4826.0,0.25,0.25,0.8697318007662835
4827,4827.0,0.25,0.25,0.8659003831417624
4828,4828.0,0.25,0.25,0.8697318007662835
4829,4829.0,0.25,0.25,0.8697318007662835
4830,4830.0,0.25,0.25,0.8773946360153256
4831,4831.0,0.25,0.25,0.8735632183908046
4832,4832.0,0.25,0.25,0.8888888888888888
4833,4833.0,0.25,0.25,0.8850574712643678
4834,4834.0,0.25,0.25,0.8620689655172413
4835,4835.0,0.25,0.25,0.8850574712643678
4836,4836.0,0.25,0.25,0.8697318007662835
4837,4837.0,0.25,0.25,0.8659003831417624
4838,4838.0,0.25,0.25,0.8697318007662835
4839,4839.0,0.25,0.25,0.8812260536398467
4840,4840.0,0.25,0.25,0.8659003831417624
4841,4841.0,0.25,0.25,0.8888888888888888
4842,4842.0,0.25,0.25,0.89272030651341
4843,4843.0,0.25,0.25,0.8888888888888888
4844,4844.0,0.25,0.25,0.89272030651341
4845,4845.0,0.25,0.25,0.89272030651341
4846,4846.0,0.25,0.25,0.8888888888888888
4847,4847.0,0.25,0.25,0.8888888888888888
4848,4848.0,0.25,0.25,0.8735632183908046
4849,4849.0,0.25,0.25,0.8659003831417624
4850,4850.0,0.25,0.25,0.8620689655172413
4851,4851.0,0.25,0.25,0.8659003831417624
4852,4852.0,0.25,0.25,0.8697318007662835
4853,4853.0,0.25,0.25,0.8773946360153256
4854,4854.0,0.25,0.25,0.8850574712643678
4855,4855.0,0.25,0.25,0.89272030651341
4856,4856.0,0.25,0.25,0.8888888888888888
4857,4857.0,0.25,0.25,0.8888888888888888
4858,4858.0,0.25,0.25,0.89272030651341
4859,4859.0,0.25,0.25,0.89272030651341
4860,4860.0,0.25,0.25,0.8812260536398467
4861,4861.0,0.25,0.25,0.8888888888888888
4862,4862.0,0.25,0.25,0.89272030651341
4863,4863.0,0.25,0.25,0.89272030651341
4864,4864.0,0.25,0.25,0.8888888888888888
4865,4865.0,0.25,0.25,0.89272030651341
4866,4866.0,0.25,0.25,0.8888888888888888
4867,4867.0,0.25,0.25,0.8812260536398467
4868,4868.0,0.25,0.25,0.8850574712643678
4869,4869.0,0.25,0.25,0.89272030651341
4870,4870.0,0.25,0.25,0.8888888888888888
4871,4871.0,0.25,0.25,0.8850574712643678
4872,4872.0,0.25,0.25,0.8850574712643678
4873,4873.0,0.25,0.25,0.8850574712643678
4874,4874.0,0.25,0.25,0.8850574712643678
4875,4875.0,0.25,0.25,0.8850574712643678
4876,4876.0,0.25,0.25,0.8850574712643678
4877,4877.0,0.25,0.25,0.8850574712643678
4878,4878.0,0.25,0.25,0.89272030651341
4879,4879.0,0.25,0.25,0.8850574712643678
4880,4880.0,0.25,0.25,0.8812260536398467
4881,4881.0,0.25,0.25,0.8773946360153256
4882,4882.0,0.25,0.25,0.8773946360153256
4883,4883.0,0.25,0.25,0.8773946360153256
4884,4884.0,0.25,0.25,0.8697318007662835
4885,4885.0,0.25,0.25,0.8735632183908046
4886,4886.0,0.25,0.25,0.8697318007662835
4887,4887.0,0.25,0.25,0.8812260536398467
4888,4888.0,0.25,0.25,0.8888888888888888
4889,4889.0,0.25,0.25,0.896551724137931
4890,4890.0,0.25,0.25,0.8773946360153256
4891,4891.0,0.25,0.25,0.89272030651341
4892,4892.0,0.25,0.25,0.8888888888888888
4893,4893.0,0.25,0.25,0.89272030651341
4894,4894.0,0.25,0.25,0.8888888888888888
4895,4895.0,0.25,0.25,0.8735632183908046
4896,4896.0,0.25,0.25,0.8659003831417624
4897,4897.0,0.25,0.25,0.8773946360153256
4898,4898.0,0.25,0.25,0.8582375478927203
4899,4899.0,0.25,0.25,0.8773946360153256
4900,4900.0,0.25,0.25,0.8505747126436781
4901,4901.0,0.25,0.25,0.8620689655172413
4902,4902.0,0.25,0.25,0.8620689655172413
4903,4903.0,0.25,0.25,0.8812260536398467
4904,4904.0,0.25,0.25,0.8888888888888888
4905,4905.0,0.25,0.25,0.8773946360153256
4906,4906.0,0.25,0.25,0.8735632183908046
4907,4907.0,0.25,0.25,0.8659003831417624
4908,4908.0,0.25,0.25,0.8505747126436781
4909,4909.0,0.25,0.25,0.8582375478927203
4910,4910.0,0.25,0.25,0.8659003831417624
4911,4911.0,0.25,0.25,0.8659003831417624
4912,4912.0,0.25,0.25,0.8659003831417624
4913,4913.0,0.25,0.25,0.8582375478927203
4914,4914.0,0.25,0.25,0.8582375478927203
4915,4915.0,0.25,0.25,0.8620689655172413
4916,4916.0,0.25,0.25,0.8620689655172413
4917,4917.0,0.25,0.25,0.8735632183908046
4918,4918.0,0.25,0.25,0.8735632183908046
4919,4919.0,0.25,0.25,0.8812260536398467
4920,4920.0,0.25,0.25,0.8812260536398467
4921,4921.0,0.25,0.25,0.8812260536398467
4922,4922.0,0.25,0.25,0.8850574712643678
4923,4923.0,0.25,0.25,0.8697318007662835
4924,4924.0,0.25,0.25,0.8812260536398467
4925,4925.0,0.25,0.25,0.8850574712643678
4926,4926.0,0.25,0.25,0.8850574712643678
4927,4927.0,0.25,0.25,0.89272030651341
4928,4928.0,0.25,0.25,0.8850574712643678
4929,4929.0,0.25,0.25,0.8850574712643678
4930,4930.0,0.25,0.25,0.8812260536398467
4931,4931.0,0.25,0.25,0.8812260536398467
4932,4932.0,0.25,0.25,0.8812260536398467
4933,4933.0,0.25,0.25,0.8735632183908046
4934,4934.0,0.25,0.25,0.8773946360153256
4935,4935.0,0.25,0.25,0.8735632183908046
4936,4936.0,0.25,0.25,0.8850574712643678
4937,4937.0,0.25,0.25,0.8659003831417624
4938,4938.0,0.25,0.25,0.8735632183908046
4939,4939.0,0.25,0.25,0.8735632183908046
4940,4940.0,0.25,0.25,0.8697318007662835
4941,4941.0,0.25,0.25,0.8850574712643678
4942,4942.0,0.25,0.25,0.8812260536398467
4943,4943.0,0.25,0.25,0.8773946360153256
4944,4944.0,0.25,0.25,0.8812260536398467
4945,4945.0,0.25,0.25,0.8773946360153256
4946,4946.0,0.25,0.25,0.8812260536398467
4947,4947.0,0.25,0.25,0.8659003831417624
4948,4948.0,0.25,0.25,0.8544061302681992
4949,4949.0,0.25,0.25,0.8620689655172413
4950,4950.0,0.25,0.25,0.8697318007662835
4951,4951.0,0.25,0.25,0.8620689655172413
4952,4952.0,0.25,0.25,0.8735632183908046
4953,4953.0,0.25,0.25,0.8773946360153256
4954,4954.0,0.25,0.25,0.8735632183908046
4955,4955.0,0.25,0.25,0.8659003831417624
4956,4956.0,0.25,0.25,0.8812260536398467
4957,4957.0,0.25,0.25,0.8812260536398467
4958,4958.0,0.25,0.25,0.8888888888888888
4959,4959.0,0.25,0.25,0.8773946360153256
4960,4960.0,0.25,0.25,0.8850574712643678
4961,4961.0,0.25,0.25,0.89272030651341
4962,4962.0,0.25,0.25,0.896551724137931
4963,4963.0,0.25,0.25,0.8888888888888888
4964,4964.0,0.25,0.25,0.8850574712643678
4965,4965.0,0.25,0.25,0.8812260536398467
4966,4966.0,0.25,0.25,0.89272030651341
4967,4967.0,0.25,0.25,0.8850574712643678
4968,4968.0,0.25,0.25,0.8735632183908046
4969,4969.0,0.25,0.25,0.8697318007662835
4970,4970.0,0.25,0.25,0.8659003831417624
4971,4971.0,0.25,0.25,0.8773946360153256
4972,4972.0,0.25,0.25,0.8850574712643678
4973,4973.0,0.25,0.25,0.8773946360153256
4974,4974.0,0.25,0.25,0.8850574712643678
4975,4975.0,0.25,0.25,0.8850574712643678
4976,4976.0,0.25,0.25,0.8812260536398467
4977,4977.0,0.25,0.25,0.8773946360153256
4978,4978.0,0.25,0.25,0.8812260536398467
4979,4979.0,0.25,0.25,0.8850574712643678
4980,4980.0,0.25,0.25,0.8888888888888888
4981,4981.0,0.25,0.25,0.8888888888888888
4982,4982.0,0.25,0.25,0.8850574712643678
4983,4983.0,0.25,0.25,0.8735632183908046
4984,4984.0,0.25,0.25,0.8888888888888888
4985,4985.0,0.25,0.25,0.8812260536398467
4986,4986.0,0.25,0.25,0.8850574712643678
4987,4987.0,0.25,0.25,0.89272030651341
4988,4988.0,0.25,0.25,0.8888888888888888
4989,4989.0,0.25,0.25,0.8850574712643678
4990,4990.0,0.25,0.25,0.89272030651341
4991,4991.0,0.25,0.25,0.8850574712643678
4992,4992.0,0.25,0.25,0.8850574712643678
4993,4993.0,0.25,0.25,0.8850574712643678
4994,4994.0,0.25,0.25,0.8659003831417624
4995,4995.0,0.25,0.25,0.8735632183908046
4996,4996.0,0.25,0.25,0.8659003831417624
4997,4997.0,0.25,0.25,0.8659003831417624
